,"Labor Force Data by County, 1992 Annual Averages",Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9
97,CN0229000000000,02,290,"Yukon-Koyukuk Census Area, AK",1992,,2071,1703,368,17.8
98,CN0400100000000,04,001,"Apache County, AZ",1992,,18713,15684,3029,16.2
99,CN0400300000000,04,003,"Cochise County, AZ",1992,,39068,35363,3705,9.5
100,CN0400500000000,04,005,"Coconino County, AZ",1992,,52622,47735,4887,9.3
101,CN0400700000000,04,007,"Gila County, AZ",1992,,16881,15014,1867,11.1
102,CN0400900000000,04,009,"Graham County, AZ",1992,,9842,8847,995,10.1
103,CN0401100000000,04,011,"Greenlee County, AZ",1992,,3932,3536,396,10.1
104,CN0401200000000,04,012,"La Paz County, AZ",1992,,5456,4697,759,13.9
105,CN0401300000000,04,013,"Maricopa County, AZ",1992,,1146457,1072627,73830,6.4
106,CN0401500000000,04,015,"Mohave County, AZ",1992,,48572,43988,4584,9.4
107,CN0401700000000,04,017,"Navajo County, AZ",1992,,28203,23895,4308,15.3
108,CN0401900000000,04,019,"Pima County, AZ",1992,,337137,318843,18294,5.4
109,CN0402100000000,04,021,"Pinal County, AZ",1992,,46757,42690,4067,8.7
110,CN0402300000000,04,023,"Santa Cruz County, AZ",1992,,13645,11271,2374,17.4
111,CN0402500000000,04,025,"Yavapai County, AZ",1992,,51585,47910,3675,7.1
112,CN0402700000000,04,027,"Yuma County, AZ",1992,,54736,40228,14508,26.5
113,CN0500100000000,05,001,"Arkansas County, AR",1992,,10337,9641,696,6.7
114,CN0500300000000,05,003,"Ashley County, AR",1992,,11132,10306,826,7.4
115,CN0500500000000,05,005,"Baxter County, AR",1992,,12481,11834,647,5.2
116,CN0500700000000,05,007,"Benton County, AR",1992,,52118,50393,1725,3.3
117,CN0500900000000,05,009,"Boone County, AR",1992,,14041,13278,763,5.4
118,CN0501100000000,05,011,"Bradley County, AR",1992,,5016,4502,514,10.2
119,CN0501300000000,05,013,"Calhoun County, AR",1992,,2414,2168,246,10.2
120,CN0501500000000,05,015,"Carroll County, AR",1992,,11065,10433,632,5.7
121,CN0501700000000,05,017,"Chicot County, AR",1992,,6319,5629,690,10.9
122,CN0501900000000,05,019,"Clark County, AR",1992,,10404,9913,491,4.7
123,CN0502100000000,05,021,"Clay County, AR",1992,,8151,7475,676,8.3
124,CN0502300000000,05,023,"Cleburne County, AR",1992,,8794,7872,922,10.5
125,CN0502500000000,05,025,"Cleveland County, AR",1992,,3885,3616,269,6.9
126,CN0502700000000,05,027,"Columbia County, AR",1992,,11818,10933,885,7.5
127,CN0502900000000,05,029,"Conway County, AR",1992,,9516,8712,804,8.4
128,CN0503100000000,05,031,"Craighead County, AR",1992,,37903,35541,2362,6.2
129,CN0503300000000,05,033,"Crawford County, AR",1992,,21514,19734,1780,8.3
130,CN0503500000000,05,035,"Crittenden County, AR",1992,,21819,20125,1694,7.8
131,CN0503700000000,05,037,"Cross County, AR",1992,,8829,8042,787,8.9
132,CN0503900000000,05,039,"Dallas County, AR",1992,,3969,3647,322,8.1
133,CN0504100000000,05,041,"Desha County, AR",1992,,7000,6212,788,11.3
134,CN0504300000000,05,043,"Drew County, AR",1992,,9028,8322,706,7.8
135,CN0504500000000,05,045,"Faulkner County, AR",1992,,34197,31626,2571,7.5
136,CN0504700000000,05,047,"Franklin County, AR",1992,,7326,6833,493,6.7
137,CN0504900000000,05,049,"Fulton County, AR",1992,,4257,4018,239,5.6
138,CN0505100000000,05,051,"Garland County, AR",1992,,33498,30677,2821,8.4
139,CN0505300000000,05,053,"Grant County, AR",1992,,7118,6606,512,7.2
140,CN0505500000000,05,055,"Greene County, AR",1992,,15907,14827,1080,6.8
141,CN0505700000000,05,057,"Hempstead County, AR",1992,,10610,9849,761,7.2
142,CN0505900000000,05,059,"Hot Spring County, AR",1992,,11586,10443,1143,9.9
143,CN0506100000000,05,061,"Howard County, AR",1992,,6571,6140,431,6.6
144,CN0506300000000,05,063,"Independence County, AR",1992,,16098,15017,1081,6.7
145,CN0506500000000,05,065,"Izard County, AR",1992,,4227,3842,385,9.1
146,CN0506700000000,05,067,"Jackson County, AR",1992,,8341,7292,1049,12.6
147,CN0506900000000,05,069,"Jefferson County, AR",1992,,38036,33807,4229,11.1
148,CN0507100000000,05,071,"Johnson County, AR",1992,,8476,7951,525,6.2
149,CN0507300000000,05,073,"Lafayette County, AR",1992,,3581,3266,315,8.8
150,CN0507500000000,05,075,"Lawrence County, AR",1992,,7661,7010,651,8.5
151,CN0507700000000,05,077,"Lee County, AR",1992,,4720,4110,610,12.9
152,CN0507900000000,05,079,"Lincoln County, AR",1992,,5052,4556,496,9.8
153,CN0508100000000,05,081,"Little River County, AR",1992,,5650,5104,546,9.7
154,CN0508300000000,05,083,"Logan County, AR",1992,,9753,9087,666,6.8
155,CN0508500000000,05,085,"Lonoke County, AR",1992,,20312,19212,1100,5.4
156,CN0508700000000,05,087,"Madison County, AR",1992,,6810,6497,313,4.6
157,CN0508900000000,05,089,"Marion County, AR",1992,,5091,4829,262,5.1
158,CN0509100000000,05,091,"Miller County, AR",1992,,17067,15768,1299,7.6
159,CN0509300000000,05,093,"Mississippi County, AR",1992,,26805,23986,2819,10.5
160,CN0509500000000,05,095,"Monroe County, AR",1992,,4413,3902,511,11.6
161,CN0509700000000,05,097,"Montgomery County, AR",1992,,3639,3464,175,4.8
162,CN0509900000000,05,099,"Nevada County, AR",1992,,4568,4260,308,6.7
163,CN0510100000000,05,101,"Newton County, AR",1992,,2853,2677,176,6.2
164,CN0510300000000,05,103,"Ouachita County, AR",1992,,13082,11577,1505,11.5
165,CN0510500000000,05,105,"Perry County, AR",1992,,3657,3278,379,10.4
166,CN0510700000000,05,107,"Phillips County, AR",1992,,10878,9692,1186,10.9
167,CN0510900000000,05,109,"Pike County, AR",1992,,4561,4193,368,8.1
168,CN0511100000000,05,111,"Poinsett County, AR",1992,,10874,10022,852,7.8
169,CN0511300000000,05,113,"Polk County, AR",1992,,7715,7244,471,6.1
170,CN0511500000000,05,115,"Pope County, AR",1992,,25085,23589,1496,6
171,CN0511700000000,05,117,"Prairie County, AR",1992,,3977,3443,534,13.4
172,CN0511900000000,05,119,"Pulaski County, AR",1992,,189270,178500,10770,5.7
173,CN0512100000000,05,121,"Randolph County, AR",1992,,7272,6512,760,10.5
174,CN0512300000000,05,123,"St. Francis County, AR",1992,,11671,10289,1382,11.8
175,CN0512500000000,05,125,"Saline County, AR",1992,,35245,33149,2096,5.9
176,CN0512700000000,05,127,"Scott County, AR",1992,,4865,4667,198,4.1
177,CN0512900000000,05,129,"Searcy County, AR",1992,,3019,2778,241,8
178,CN0513100000000,05,131,"Sebastian County, AR",1992,,53052,49245,3807,7.2
179,CN0513300000000,05,133,"Sevier County, AR",1992,,6970,6550,420,6
180,CN0513500000000,05,135,"Sharp County, AR",1992,,5441,5016,425,7.8
181,CN0513700000000,05,137,"Stone County, AR",1992,,4585,4277,308,6.7
182,CN0513900000000,05,139,"Union County, AR",1992,,21034,19492,1542,7.3
183,CN0514100000000,05,141,"Van Buren County, AR",1992,,5818,5246,572,9.8
184,CN0514300000000,05,143,"Washington County, AR",1992,,64071,61685,2386,3.7
185,CN0514500000000,05,145,"White County, AR",1992,,27624,25128,2496,9
186,CN0514700000000,05,147,"Woodruff County, AR",1992,,4010,3435,575,14.3
187,CN0514900000000,05,149,"Yell County, AR",1992,,8984,8519,465,5.2
188,CN0600100000000,06,001,"Alameda County, CA",1992,,677362,633098,44264,6.5
189,CN0600300000000,06,003,"Alpine County, CA",1992,,347,290,57,16.4
190,CN0600500000000,06,005,"Amador County, CA",1992,,12715,11552,1163,9.1
191,CN0600700000000,06,007,"Butte County, CA",1992,,81986,72333,9653,11.8
192,CN0600900000000,06,009,"Calaveras County, CA",1992,,15028,13233,1795,11.9
193,CN0601100000000,06,011,"Colusa County, CA",1992,,8222,6454,1768,21.5
194,CN0601300000000,06,013,"Contra Costa County, CA",1992,,442248,413319,28929,6.5
195,CN0601500000000,06,015,"Del Norte County, CA",1992,,9844,8329,1515,15.4
196,CN0601700000000,06,017,"El Dorado County, CA",1992,,67263,61568,5695,8.5
197,CN0601900000000,06,019,"Fresno County, CA",1992,,352625,298060,54565,15.5
198,CN0602100000000,06,021,"Glenn County, CA",1992,,11395,9245,2150,18.9
199,CN0602300000000,06,023,"Humboldt County, CA",1992,,58927,53065,5862,9.9
200,CN0602500000000,06,025,"Imperial County, CA",1992,,53870,37337,16533,30.7
201,CN0602700000000,06,027,"Inyo County, CA",1992,,7166,6345,821,11.5
202,CN0602900000000,06,029,"Kern County, CA",1992,,272911,230201,42710,15.6
203,CN0603100000000,06,031,"Kings County, CA",1992,,40595,34444,6151,15.2
204,CN0603300000000,06,033,"Lake County, CA",1992,,22342,19483,2859,12.8
205,CN0603500000000,06,035,"Lassen County, CA",1992,,10771,9545,1226,11.4
206,CN0603700000000,06,037,"Los Angeles County, CA",1992,,4441197,4002563,438634,9.9
207,CN0603900000000,06,039,"Madera County, CA",1992,,46867,39072,7795,16.6
208,CN0604100000000,06,041,"Marin County, CA",1992,,130537,123977,6560,5
209,CN0604300000000,06,043,"Mariposa County, CA",1992,,7163,6539,624,8.7
210,CN0604500000000,06,045,"Mendocino County, CA",1992,,39784,34920,4864,12.2
211,CN0604700000000,06,047,"Merced County, CA",1992,,82987,68637,14350,17.3
212,CN0604900000000,06,049,"Modoc County, CA",1992,,4011,3500,511,12.7
213,CN0605100000000,06,051,"Mono County, CA",1992,,5819,5206,613,10.5
214,CN0605300000000,06,053,"Monterey County, CA",1992,,177112,155240,21872,12.3
215,CN0605500000000,06,055,"Napa County, CA",1992,,57546,53426,4120,7.2
216,CN0605700000000,06,057,"Nevada County, CA",1992,,39597,36263,3334,8.4
217,CN0605900000000,06,059,"Orange County, CA",1992,,1331315,1242865,88450,6.6
218,CN0606100000000,06,061,"Placer County, CA",1992,,93474,85610,7864,8.4
219,CN0606300000000,06,063,"Plumas County, CA",1992,,9677,8331,1346,13.9
220,CN0606500000000,06,065,"Riverside County, CA",1992,,576178,508164,68014,11.8
221,CN0606700000000,06,067,"Sacramento County, CA",1992,,529085,485492,43593,8.2
222,CN0606900000000,06,069,"San Benito County, CA",1992,,21899,18119,3780,17.3
223,CN0607100000000,06,071,"San Bernardino County, CA",1992,,668755,604814,63941,9.6
224,CN0607300000000,06,073,"San Diego County, CA",1992,,1213964,1126344,87620,7.2
225,CN0607500000000,06,075,"San Francisco County/city, CA",1992,,404975,377432,27543,6.8
226,CN0607700000000,06,077,"San Joaquin County, CA",1992,,239435,205764,33671,14.1
227,CN0607900000000,06,079,"San Luis Obispo County, CA",1992,,99632,92215,7417,7.4
228,CN0608100000000,06,081,"San Mateo County, CA",1992,,368319,349639,18680,5.1
229,CN0608300000000,06,083,"Santa Barbara County, CA",1992,,193117,178836,14281,7.4
230,CN0608500000000,06,085,"Santa Clara County, CA",1992,,847030,789295,57735,6.8
231,CN0608700000000,06,087,"Santa Cruz County, CA",1992,,139029,125610,13419,9.7
232,CN0608900000000,06,089,"Shasta County, CA",1992,,72896,63400,9496,13
233,CN0609100000000,06,091,"Sierra County, CA",1992,,1710,1520,190,11.1
234,CN0609300000000,06,093,"Siskiyou County, CA",1992,,19400,16368,3032,15.6
235,CN0609500000000,06,095,"Solano County, CA",1992,,173207,160491,12716,7.3
236,CN0609700000000,06,097,"Sonoma County, CA",1992,,217280,202024,15256,7
237,CN0609900000000,06,099,"Stanislaus County, CA",1992,,191747,160303,31444,16.4
238,CN0610100000000,06,101,"Sutter County, CA",1992,,34109,27441,6668,19.5
239,CN0610300000000,06,103,"Tehama County, CA",1992,,23026,20081,2945,12.8
240,CN0610500000000,06,105,"Trinity County, CA",1992,,5266,4384,882,16.7
241,CN0610700000000,06,107,"Tulare County, CA",1992,,154121,127292,26829,17.4
242,CN0610900000000,06,109,"Tuolumne County, CA",1992,,20757,18426,2331,11.2
243,CN0611100000000,06,111,"Ventura County, CA",1992,,373120,339796,33324,8.9
244,CN0611300000000,06,113,"Yolo County, CA",1992,,81882,75147,6735,8.2
245,CN0611500000000,06,115,"Yuba County, CA",1992,,22358,18496,3862,17.3
246,CN0800100000000,08,001,"Adams County, CO",1992,,145671,137195,8476,5.8
247,CN0800300000000,08,003,"Alamosa County, CO",1992,,6960,6394,566,8.1
248,CN0800500000000,08,005,"Arapahoe County, CO",1992,,237574,226500,11074,4.7
249,CN0800700000000,08,007,"Archuleta County, CO",1992,,2816,2583,233,8.3
250,CN0800900000000,08,009,"Baca County, CO",1992,,2049,1979,70,3.4
251,CN0801100000000,08,011,"Bent County, CO",1992,,2064,1945,119,5.8
252,CN0801300000000,08,013,"Boulder County, CO",1992,,132545,125927,6618,5
253,CN0801400000000,08,014,"Broomfield County/city, CO",1992,,15021,14454,567,3.8
254,CN0801500000000,08,015,"Chaffee County, CO",1992,,6143,5720,423,6.9
255,CN0801700000000,08,017,"Cheyenne County, CO",1992,,1241,1196,45,3.6
256,CN0801900000000,08,019,"Clear Creek County, CO",1992,,4624,4377,247,5.3
257,CN0802100000000,08,021,"Conejos County, CO",1992,,3129,2743,386,12.3
258,CN0802300000000,08,023,"Costilla County, CO",1992,,1602,1439,163,10.2
259,CN0802500000000,08,025,"Crowley County, CO",1992,,1157,1086,71,6.1
260,CN0802700000000,08,027,"Custer County, CO",1992,,1141,1065,76,6.7
261,CN0802900000000,08,029,"Delta County, CO",1992,,8741,7948,793,9.1
262,CN0803100000000,08,031,"Denver County/city, CO",1992,,258573,241441,17132,6.6
263,CN0803300000000,08,033,"Dolores County, CO",1992,,723,605,118,16.3
264,CN0803500000000,08,035,"Douglas County, CO",1992,,41535,39944,1591,3.8
265,CN0803700000000,08,037,"Eagle County, CO",1992,,14070,13131,939,6.7
266,CN0803900000000,08,039,"Elbert County, CO",1992,,6239,5891,348,5.6
267,CN0804100000000,08,041,"El Paso County, CO",1992,,199311,185087,14224,7.1
268,CN0804300000000,08,043,"Fremont County, CO",1992,,14288,13040,1248,8.7
269,CN0804500000000,08,045,"Garfield County, CO",1992,,17149,15627,1522,8.9
270,CN0804700000000,08,047,"Gilpin County, CO",1992,,2815,2676,139,4.9
271,CN0804900000000,08,049,"Grand County, CO",1992,,4676,4398,278,5.9
272,CN0805100000000,08,051,"Gunnison County, CO",1992,,6402,5895,507,7.9
273,CN0805300000000,08,053,"Hinsdale County, CO",1992,,466,435,31,6.7
274,CN0805500000000,08,055,"Huerfano County, CO",1992,,2626,2367,259,9.9
275,CN0805700000000,08,057,"Jackson County, CO",1992,,966,904,62,6.4
276,CN0805900000000,08,059,"Jefferson County, CO",1992,,261372,249252,12120,4.6
277,CN0806100000000,08,061,"Kiowa County, CO",1992,,815,778,37,4.5
278,CN0806300000000,08,063,"Kit Carson County, CO",1992,,3259,3114,145,4.4
279,CN0806500000000,08,065,"Lake County, CO",1992,,2962,2658,304,10.3
280,CN0806700000000,08,067,"La Plata County, CO",1992,,19230,17919,1311,6.8
281,CN0806900000000,08,069,"Larimer County, CO",1992,,109692,104070,5622,5.1
282,CN0807100000000,08,071,"Las Animas County, CO",1992,,5522,4939,583,10.6
283,CN0807300000000,08,073,"Lincoln County, CO",1992,,2519,2414,105,4.2
284,CN0807500000000,08,075,"Logan County, CO",1992,,8405,7948,457,5.4
285,CN0807700000000,08,077,"Mesa County, CO",1992,,48028,44268,3760,7.8
286,CN0807900000000,08,079,"Mineral County, CO",1992,,355,330,25,7
287,CN0808100000000,08,081,"Moffat County, CO",1992,,6180,5657,523,8.5
288,CN0808300000000,08,083,"Montezuma County, CO",1992,,9938,8964,974,9.8
289,CN0808500000000,08,085,"Montrose County, CO",1992,,12462,11463,999,8
290,CN0808700000000,08,087,"Morgan County, CO",1992,,11261,10684,577,5.1
291,CN0808900000000,08,089,"Otero County, CO",1992,,8355,7734,621,7.4
292,CN0809100000000,08,091,"Ouray County, CO",1992,,1314,1213,101,7.7
293,CN0809300000000,08,093,"Park County, CO",1992,,4939,4603,336,6.8
294,CN0809500000000,08,095,"Phillips County, CO",1992,,1728,1667,61,3.5
295,CN0809700000000,08,097,"Pitkin County, CO",1992,,7921,7230,691,8.7
296,CN0809900000000,08,099,"Prowers County, CO",1992,,5939,5568,371,6.2
297,CN0810100000000,08,101,"Pueblo County, CO",1992,,53061,48116,4945,9.3
298,CN0810300000000,08,103,"Rio Blanco County, CO",1992,,3507,3288,219,6.2
299,CN0810500000000,08,105,"Rio Grande County, CO",1992,,5059,4441,618,12.2
300,CN0810700000000,08,107,"Routt County, CO",1992,,8871,8259,612,6.9
301,CN0810900000000,08,109,"Saguache County, CO",1992,,2359,2037,322,13.6
302,CN0811100000000,08,111,"San Juan County, CO",1992,,366,238,128,35
303,CN0811300000000,08,113,"San Miguel County, CO",1992,,3179,2954,225,7.1
304,CN0811500000000,08,115,"Sedgwick County, CO",1992,,1197,1149,48,4
305,CN0811700000000,08,117,"Summit County, CO",1992,,9053,8544,509,5.6
306,CN0811900000000,08,119,"Teller County, CO",1992,,8806,8183,623,7.1
307,CN0812100000000,08,121,"Washington County, CO",1992,,2162,2081,81,3.7
308,CN0812300000000,08,123,"Weld County, CO",1992,,69238,65221,4017,5.8
309,CN0812500000000,08,125,"Yuma County, CO",1992,,3885,3742,143,3.7
310,CN0900100000000,09,001,"Fairfield County, CT",1992,,464254,432653,31601,6.8
311,CN0900300000000,09,003,"Hartford County, CT",1992,,466018,428530,37488,8
312,CN0900500000000,09,005,"Litchfield County, CT",1992,,106372,98626,7746,7.3
313,CN0900700000000,09,007,"Middlesex County, CT",1992,,84110,78527,5583,6.6
314,CN0900900000000,09,009,"New Haven County, CT",1992,,442805,406889,35916,8.1
315,CN0901100000000,09,011,"New London County, CT",1992,,132576,123074,9502,7.2
316,CN0901300000000,09,013,"Tolland County, CT",1992,,74557,69633,4924,6.6
317,CN0901500000000,09,015,"Windham County, CT",1992,,57016,51753,5263,9.2
318,CN1000100000000,10,001,"Kent County, DE",1992,,64691,60978,3713,5.7
319,CN1000300000000,10,003,"New Castle County, DE",1992,,237745,224483,13262,5.6
320,CN1000500000000,10,005,"Sussex County, DE",1992,,64727,61793,2934,4.5
321,CN1100100000000,11,001,District of Columbia,1992,,317226,289953,27273,8.6
322,CN1200100000000,12,001,"Alachua County, FL",1992,,96854,92189,4665,4.8
323,CN1200300000000,12,003,"Baker County, FL",1992,,8851,7882,969,10.9
324,CN1200500000000,12,005,"Bay County, FL",1992,,63884,57890,5994,9.4
325,CN1200700000000,12,007,"Bradford County, FL",1992,,9775,9118,657,6.7
326,CN1200900000000,12,009,"Brevard County, FL",1992,,212127,195009,17118,8.1
327,CN1201100000000,12,011,"Broward County, FL",1992,,696196,635594,60602,8.7
328,CN1201300000000,12,013,"Calhoun County, FL",1992,,4664,4259,405,8.7
329,CN1201500000000,12,015,"Charlotte County, FL",1992,,44736,41364,3372,7.5
330,CN1201700000000,12,017,"Citrus County, FL",1992,,33972,30658,3314,9.8
331,CN1201900000000,12,019,"Clay County, FL",1992,,56869,53641,3228,5.7
332,CN1202100000000,12,021,"Collier County, FL",1992,,77383,69876,7507,9.7
333,CN1202300000000,12,023,"Columbia County, FL",1992,,21266,19075,2191,10.3
334,CN1202700000000,12,027,"DeSoto County, FL",1992,,10162,9126,1036,10.2
335,CN1202900000000,12,029,"Dixie County, FL",1992,,3853,3456,397,10.3
336,CN1203100000000,12,031,"Duval County, FL",1992,,360777,335439,25338,7
337,CN1203300000000,12,033,"Escambia County, FL",1992,,123747,116654,7093,5.7
